# k [eV] charge
0.000000000000000000e+00 0.000000000000000000e+00
2.479596249625352300e+02 9.999999999999786837e-03
4.959192499250704600e+02 4.199999999999981526e-02
7.438788748876057753e+02 9.299999999999997158e-02
9.918384998501409200e+02 1.630000000000002558e-01
1.239798124812676178e+03 2.510000000000003340e-01
1.487757749775211551e+03 3.550000000000004263e-01
1.735717374737746923e+03 4.740000000000001990e-01
1.983676999700281840e+03 6.040000000000000924e-01
2.231636624662817212e+03 7.450000000000001066e-01
2.479596249625352357e+03 8.929999999999997939e-01
2.727555874587887502e+03 1.048000000000000043e+00
2.975515499550423101e+03 1.206000000000000405e+00
3.223475124512957791e+03 1.366999999999999993e+00
3.471434749475493845e+03 1.527999999999999581e+00
3.719394374438028990e+03 1.689000000000000057e+00
3.967353999400563680e+03 1.847000000000000419e+00
4.215313624363098825e+03 2.001999999999999780e+00
4.463273249325634424e+03 2.153000000000000025e+00
4.711232874288169114e+03 2.298999999999999932e+00
4.959192499250704714e+03 2.439999999999999947e+00
5.455111749175775003e+03 2.702999999999999847e+00
5.951030999100846202e+03 2.942000000000000171e+00
6.198990624063380892e+03 3.051000000000000156e+00
6.446950249025915582e+03 3.153999999999999915e+00
6.942869498950987690e+03 3.342000000000000082e+00
7.438788748876057980e+03 3.505999999999999783e+00
7.934707998801127360e+03 3.649000000000000021e+00
8.430627248726197649e+03 3.773000000000000131e+00
8.678586873688733249e+03 3.829000000000000181e+00
8.926546498651268848e+03 3.879999999999999893e+00
9.422465748576338228e+03 3.971999999999999975e+00
9.918384998501409427e+03 4.051999999999999602e+00
1.041430424842648063e+04 4.120000000000000107e+00
1.091022349835155001e+04 4.179000000000000270e+00
1.115818312331408561e+04 4.205999999999999517e+00
1.140614274827662121e+04 4.230000000000000426e+00
1.190206199820169240e+04 4.275000000000000355e+00
1.239798124812676178e+04 4.314999999999999503e+00
1.363777937293943796e+04 4.397000000000000242e+00
1.487757749775211596e+04 4.463000000000000078e+00
1.611737562256478850e+04 4.520999999999999908e+00
1.735717374737746650e+04 4.573999999999999844e+00
1.983676999700281885e+04 4.677999999999999936e+00
2.231636624662817121e+04 4.780999999999999694e+00
2.479596249625352357e+04 4.886000000000000121e+00
2.727555874587887592e+04 4.987999999999999545e+00
2.975515499550423192e+04 5.086000000000000298e+00
3.223475124512957700e+04 5.177999999999999936e+00
3.471434749475493300e+04 5.264000000000000234e+00
3.719394374438028899e+04 5.341000000000000192e+00
3.967353999400563771e+04 5.411999999999999922e+00
4.215313624363098643e+04 5.474999999999999645e+00
4.463273249325634242e+04 5.532000000000000028e+00
4.711232874288169842e+04 5.581999999999999851e+00
4.959192499250704714e+04 5.626999999999999780e+00
6.198990624063381256e+04 5.783999999999999808e+00
7.438788748876057798e+04 5.870000000000000107e+00
9.918384998501409427e+04 5.911999999999999922e+00
1.239798124812676251e+05 5.956999999999999851e+00
1.487757749775211560e+05 5.977000000000000313e+00
1.772911318482123897e+05 6.000000000000000000e+00
